5.2723,-0.36207,-1.7146,2
5.2584,-0.39453,-1.8113,2
5.1255,-0.3914,-1.8758,2
4.7464,-0.26779,-2.0985,1
4.919,-1.0801,-2.1072,1
4.8636,-0.79038,-2.1145,1
5.0741,-0.9447,-2.0294,1
5.1104,-0.77425,-2.0054,1
4.7903,-0.74374,-2.109,1
4.7567,-0.073394,-1.8887,3
4.8304,-0.15168,-2.019,3
4.8403,-0.19514,-1.9334,3
4.7479,-0.09402,-2.0258,3
4.7791,-0.005965,-1.9805,3
4.8246,-0.055142,-2.0037,3
4.6987,0.038504,-2.0179,3
4.6271,-0.039484,-1.911,3
4.648,-0.083325,-2.0663,3
4.7291,-0.005436,-1.8315,3
4.5584,0.018456,-2.0361,3
4.7982,-0.15491,-1.9634,3
4.8167,-0.13574,-2.061,3
5.1083,-0.84519,-1.7573,1
5.2291,-1.0474,-1.7524,1
5.1567,-1.0158,-1.8488,1
5.3817,-0.95848,-1.849,1
5.0586,-0.5919,-1.4285,1
5.2483,-0.58027,-1.7157,2
5.0858,-0.62102,-1.8744,2
4.9321,-0.53199,-1.986,3
4.9513,-0.66881,-2.0297,1
5.2951,-1.3344,-1.9993,3
5.2462,-1.5222,-2.0097,3
5.1385,-1.0422,-1.9648,3
5.2012,-1.0618,-2.0335,3
5.2651,-0.89161,-1.6893,1
5.1433,-0.82418,-1.7668,1
5.0348,-1.048,-1.7461,1
5.3629,-0.57359,-1.6676,2
5.386,-0.45266,-1.6788,2
5.1488,-0.49163,-1.6844,2
5.2977,-0.40585,-1.463,2
5.2067,-0.47812,-1.6015,2
5.3609,-0.50758,-1.475,3
5.3184,-0.40037,-1.3801,2
5.2941,-0.43332,-1.4512,2
5.4461,-0.47811,-1.6635,3
5.3009,-0.46859,-1.6825,3
5.3792,-0.37118,-1.4079,3
5.337,-0.52615,-1.4867,3
4.9705,-0.93983,-2.0507,1
5.0314,-0.60345,-1.9666,1
5.2337,-1.2156,-1.812,2
4.9522,-1.2661,-2.0228,2
5.0716,-1.2724,-2.0056,2
5.1557,-1.1153,-1.9217,2
5.1963,-0.99322,-1.9054,2
4.9517,-0.99861,-1.9866,2
5.0087,-1.2126,-2.1141,2
4.983,-1.1411,-2.025,2
5.2592,-0.98,-1.8898,2
5.2647,-0.70952,-1.593,1
5.1524,-0.7164,-1.4376,1
5.1226,-0.3945,-1.757,2
5.0102,-0.2786,-1.7893,2
5.2883,-0.35516,-1.6264,2
4.9258,-0.25549,-1.6475,2
5.1912,-0.35897,-1.5688,2
5.2736,-0.39142,-1.6437,2
5.1262,-0.22619,-1.5853,2
5.0967,-0.26064,-1.4742,2
5.2358,-0.34122,-1.5697,2
4.9522,-0.1899,-1.346,2
5.132,-0.83581,-1.4613,1
5.2488,-0.8277,-1.5873,1
5.1271,-0.97839,-1.6979,1
5.163,-0.59522,-1.4309,1
5.2038,-0.52664,-1.7513,2
5.2703,-0.41569,-1.6243,2
5.2007,-0.44782,-1.6179,2
5.4014,-0.53999,-1.509,2
5.2233,-0.54012,-1.6722,2
5.2337,-0.55055,-1.5562,2
5.0772,-0.45552,-1.467,2
4.4409,-0.52591,-1.9226,3
4.3727,-0.60588,-1.9994,3
4.5337,-0.62226,-1.9091,3
4.5993,-0.36377,-1.64,3
4.4156,-0.61002,-1.8765,3
4.3092,-0.74076,-2.0458,3
4.2855,-0.46337,-1.9923,3
4.2868,-0.56256,-1.984,3
4.3256,-0.60875,-2.048,3
4.5186,-0.55801,-1.8535,3
4.5058,-0.70111,-1.8828,3
4.3838,-0.62494,-2.0438,3
4.2206,-0.89767,-2.1322,3
4.2344,-0.56044,-1.9792,3
4.301,-1.0467,-2.1778,3
4.266,-0.94239,-2.2005,3
4.3025,-0.87061,-2.1394,3
4.2783,-0.59478,-2.1186,3
4.2357,-0.56526,-2.1643,3
4.2754,-0.81783,-2.1353,3
4.4535,-1.2738,-2.1021,3
5.1894,-1.3576,-2.0882,1
5.0529,-1.2425,-2.1655,1
5.0555,-0.99336,-1.7399,1
4.9713,-0.72218,-1.9243,1
5.3093,-0.96907,-1.8536,1
5.0868,-1.4455,-2.1114,1
5.2456,-1.2285,-2.0581,1
5.1878,-1.1067,-1.9958,1
5.1626,-1.0253,-1.9651,1
5.191,-1.324,-2.0655,1
4.9928,-1.1986,-1.8537,1
5.1786,-1.3089,-1.974,1
5.1753,-1.1238,-2.0047,1
5.1779,-0.97223,-2.0287,1
5.0687,-0.77365,-1.958,1
5.056,-0.7155,-1.9225,1
5.2188,-0.95366,-1.9304,1
5.2733,-0.62671,-1.9276,1
5.2667,-0.54714,-1.9032,1
4.9073,-0.16067,-1.8777,2
5.0646,-0.29174,-1.8942,2
5.1274,-0.53247,-1.955,2
5.1896,-0.30026,-1.7813,2
5.1152,-0.21446,-1.4523,2
5.016,-0.24165,-1.6508,2
5.1182,-0.30531,-1.7183,2
5.2156,-0.31572,-1.7175,2
5.1766,-0.22933,-1.7014,2
5.1717,-0.24589,-1.3608,2
5.2688,-0.23221,-1.3255,2
5.1829,-0.2685,-1.6551,2
5.2045,-1.3137,-1.714,1
5.2619,-0.93828,-1.719,1
5.1724,-1.0329,-2.0312,1
5.2819,-0.67213,-1.6992,1
5.2375,-0.6023,-1.9266,1
5.1227,-0.52955,-1.9803,1
5.3241,-0.7942,-1.9838,1
5.2841,-0.45514,-1.6331,2
5.2023,-0.38058,-1.6808,2
4.9588,-0.88452,-1.9667,2
5.0434,-0.78957,-1.8552,2
5.3166,-0.78587,-1.8121,2
5.1765,-0.78212,-1.82,2
4.8679,-1.1322,-2.2689,3
5.0444,-1.4474,-2.2551,3
4.9274,-1.2604,-2.2607,3
4.9147,-1.3851,-2.2944,3
4.989,-1.2431,-2.1927,3
5.1176,-1.296,-2.1635,3
5.0091,-1.353,-2.177,3
5.0772,-1.6732,-2.2097,3
5.0032,-1.3748,-2.2012,3
4.8914,-1.3165,-2.2486,3
4.8472,-1.4094,-2.2691,3
5.0569,-2.0068,-2.2541,3
5.1175,-1.1976,-2.1064,3
4.9372,-1.2171,-2.2454,3
4.9328,-1.2567,-2.245,3
5.0477,-1.4513,-2.2347,3
5.0262,-1.3397,-2.1929,3
5.0945,-1.2588,-2.1713,3
5.0375,-1.1388,-2.2076,3
5.0731,-1.6027,-2.2533,3
4.8878,-1.1033,-2.2892,3
4.9417,-1.2834,-2.237,3
4.9863,-1.3194,-2.1806,3
5.1866,-0.69825,-1.6943,2
5.2352,-0.63494,-1.6529,2
5.2526,-0.59002,-1.5658,2
5.0547,-0.48974,-1.5623,2
5.1854,-0.29974,-1.5613,2
5.2737,-1.0014,-1.8592,3
5.3554,-0.85016,-1.6707,3
5.2302,-0.80905,-1.6344,3
5.3094,-0.30692,-1.4874,1
5.1663,-0.48655,-1.5329,1
5.2759,-0.54084,-1.7115,1
5.1811,-0.60779,-1.462,1
5.184,-0.77209,-1.7555,1
5.2863,-0.6815,-1.8514,1
5.3041,-0.36072,-1.3497,1
5.3406,-0.65843,-1.2791,1
5.0956,-0.26874,-1.5526,2
5.1539,-0.16297,-1.4705,2
5.124,-0.37066,-1.3627,1
5.1745,-0.29473,-1.3467,1
5.0954,-0.32269,-1.411,1
5.1633,-0.30058,-1.6995,1
5.2817,-0.47042,-1.4878,1
5.1757,-0.6078,-1.4541,1
5.2876,-0.32934,-1.3911,1
5.2706,-0.60498,-1.3297,1
5.2429,-0.87257,-1.5579,1
4.8296,-0.18027,-1.5829,1
5.2757,-0.55391,-1.3601,1
5.1441,-0.65744,-1.5337,1
5.2292,-0.98793,-1.3851,1
5.1606,-0.97113,-1.3938,1
5.0617,-0.54352,-1.8298,2
4.5593,-0.34141,-1.6817,2
4.9449,-0.26865,-1.7658,2
4.9329,-0.32866,-1.9528,2
5.0566,-0.58568,-1.6067,1
5.0312,-0.49514,-1.442,1
5.2912,-0.34326,-1.5345,1
4.9328,-0.41101,-1.7327,1
5.1074,-0.47208,-1.9129,1
5.0453,-0.4451,-1.4884,1
4.8019,-0.097311,-1.7179,2
4.8852,-0.26286,-1.6496,2
4.7968,-0.22916,-1.8175,2
4.8994,-0.17844,-1.8363,2
4.9634,-0.2226,-1.5535,2
4.7866,-0.30557,-2.1374,2
4.8418,-0.14807,-1.7332,2
4.8716,-0.19191,-1.879,2
5.0085,-0.27954,-1.7603,2
5.0539,-0.27503,-1.5624,2
4.9856,-0.43433,-1.8606,2
5.0264,-0.30452,-1.761,2
5.1657,-0.39073,-1.7314,2
5.246,-0.22852,-1.5519,2
5.0562,-0.20522,-1.7874,2
5.1248,-1.5454,-2.0017,1
5.1787,-1.1572,-2.1171,1
5.2938,-1.2847,-2.0095,1
5.2081,-1.2776,-1.8774,1
5.0893,-1.5195,-1.9597,1
5.357,-0.56779,-1.8419,2
5.3962,-0.97207,-1.886,3
5.3546,-0.69784,-1.8643,3
5.3189,-0.77734,-1.7698,3
5.2566,-0.67209,-1.7345,3
5.2626,-0.57379,-1.9383,1
5.1343,-0.59798,-1.5635,1
5.167,-0.71517,-1.8568,2
5.1049,-0.20547,-1.5275,2
5.3263,-0.43334,-1.6347,2
5.3359,-0.3632,-1.4385,2
5.1785,-0.37487,-1.421,2
5.1479,-0.3617,-1.2372,2
4.9196,-0.22432,-1.8059,2
5.2029,-0.36359,-1.618,2
5.2951,-0.4793,-1.4294,2
5.2569,-0.41353,-1.6477,2
5.2034,-0.36901,-1.8293,2
5.1917,-0.32728,-1.6865,3
5.1445,-0.55881,-1.8539,1
5.0185,-1.3312,-1.9698,1
4.9865,-1.3386,-2.0845,1
4.8525,-0.46031,-2.0793,1
4.9832,-0.74793,-1.991,1
5.0627,-0.69954,-2.0322,1
4.8615,-0.093519,-1.6021,2
5.3044,-0.15037,-1.5983,2
4.926,-0.29205,-1.753,2
4.9358,-0.12571,-1.4906,2
5.0584,-0.29148,-1.3995,2
5.0192,-0.066222,-1.1776,2
5.3202,-0.26979,-1.5415,2
5.2248,-0.25272,-1.6371,2
4.9251,-0.020792,-1.5978,2
4.949,-0.004454,-1.6582,2
5.2276,-0.5347,-1.5295,2
5.1597,-0.80238,-1.8982,2
5.0796,-0.80934,-1.9714,2
5.2648,-0.51716,-1.6354,2
5.1479,-0.5738,-1.4852,2
5.2479,-0.40149,-1.6427,2
5.3762,-0.82502,-1.6954,2
5.0015,-0.95518,-2.0052,2
5.0789,-0.70154,-1.9281,2
5.1066,-0.7142,-1.9369,2
5.2654,-0.71081,-1.5508,2
5.3003,-0.32998,-1.4197,2
5.2281,-0.40051,-1.4446,2
5.2312,-0.31322,-1.3054,2
5.138,-0.2973,-1.362,2
5.2414,-0.24833,-1.3253,2
4.9357,-0.17196,-1.4412,2
4.7859,-0.30519,-1.8087,2
5.2089,-0.51403,-1.6027,1
5.3177,-0.66531,-1.3046,1
5.2454,-0.68042,-1.934,1
5.3245,-0.49282,-1.4831,1
5.2049,-0.60689,-1.6055,1
5.3718,-0.68988,-1.7643,1
5.0981,-0.75628,-1.4458,1
5.2125,-0.81655,-1.425,1
5.0224,-0.55714,-1.518,1
5.1039,-1.2522,-1.6704,1
5.2099,-1.2818,-1.5351,1
4.949,-0.28619,-1.8027,2
5.0401,-0.36636,-1.856,2
5.0744,-0.3419,-1.794,2
5.0747,-0.50414,-1.8807,2
5.1097,-0.72303,-1.9581,2
5.0468,-0.25007,-1.6132,2
5.2557,-0.52763,-1.7433,2
5.115,-0.62688,-1.9714,1
5.0578,-2.0906,-2.0325,1
5.0799,-1.5432,-1.9994,1
5.0494,-1.1214,-2.0704,1
5.0727,-1.0068,-2.0843,1
5.1907,-1.1314,-1.9258,1
4.8822,-0.45149,-2.0076,2
5.5196,-0.53416,-1.8093,1
5.2805,-0.65975,-1.954,1
4.988,-0.63813,-2.0587,1
4.8807,-0.60468,-2.2375,1
5.0325,-0.69233,-2.0602,1
4.9913,-0.64243,-1.9936,1
4.9707,-0.065652,-1.6712,2
4.9555,-0.080016,-1.4857,2
5.0034,-0.050883,-1.4851,2
5.0001,-0.1114,-1.7595,2
4.8962,-0.0285,-1.7037,2
4.8759,-0.010759,-1.6828,2
4.9444,-0.23727,-1.6378,2
5.2717,-0.82877,-1.395,1
5.2766,-0.80578,-1.3946,1
5.2764,-0.77872,-1.3959,1
5.1681,-0.73526,-1.5037,1
5.2842,-0.84054,-1.3414,1
5.2982,-0.61489,-1.3124,1
5.278,-0.68203,-1.348,1
5.1754,-0.59979,-1.4224,1
5.2938,-0.78999,-1.3486,1
5.2615,-0.65919,-1.3733,1
5.4056,-0.57921,-1.1958,1
5.3598,-0.38852,-1.1683,1
5.216,-0.41457,-1.6507,2
5.0895,-0.33205,-1.7119,2
5.0304,-0.16527,-1.6706,2
5.1532,-0.3865,-1.7395,2
5.0401,-0.4923,-1.8475,2
5.1424,-0.48714,-1.8142,2
4.9951,-0.81008,-2.1417,1
5.0338,-0.86397,-2.107,1
4.9234,-0.89672,-2.1474,1
5.1262,-0.498,-1.6068,1
4.8846,-0.52244,-2.0559,1
5.0026,-0.47791,-2.0547,1
5.0036,-0.35214,-1.8601,2
4.9965,-0.4303,-1.8901,2
4.8459,-0.30033,-1.7704,2
4.8637,-0.25276,-1.9946,2
4.9797,-0.31521,-1.9131,2
4.7759,-0.30454,-1.7978,2
4.9545,-0.40002,-1.9784,2
4.9179,-0.40982,-1.8868,2
5.1524,-0.99476,-1.5413,1
5.2223,-1.3327,-1.5111,1
5.2092,-0.45388,-1.5608,2
5.2343,-0.39712,-1.6502,2
4.8161,-0.54921,-1.745,2
5.2502,-0.47306,-1.6711,2
5.1267,-0.61949,-1.6758,2
5.1735,-0.39748,-1.9228,2
4.6651,-0.37255,-1.8232,2
4.8916,-0.51692,-1.7566,2
4.7166,-0.34926,-1.9327,2
4.7342,-0.34907,-1.8181,2
4.6978,-0.22429,-1.8061,2
4.6577,-0.29313,-1.963,2
4.9371,-0.3234,-1.8712,2
4.8218,-0.39511,-1.9583,2
5.0991,-1.5362,-1.8358,1
5.0985,-1.14,-1.9648,1
4.8738,-0.98067,-2.2118,1
5.1203,-1.0226,-2.0717,1
5.0708,-1.0494,-2.1254,1
5.0854,-0.50787,-2.1136,1
5.0129,-1.2373,-2.2267,1
4.7171,-0.41966,-2.0294,2
4.8523,-0.48263,-1.9967,2
4.7031,-0.23202,-2.075,2
4.91,-0.48407,-1.6223,2
4.8921,-0.18515,-1.7538,2
4.9639,-0.099794,-1.6809,2
5.1363,-0.18703,-1.4808,2
4.9973,-0.14371,-1.6546,2
4.9446,-0.2622,-1.6827,2
5.06,-0.25614,-1.778,2
4.8599,-0.21602,-1.767,2
4.8685,-0.15721,-1.6098,2
5.1523,-0.40657,-1.9718,1
5.2097,-0.58021,-1.983,1
5.0038,-0.73723,-2.0283,1
4.8838,-0.27922,-2.0989,1
5.1846,-0.885,-2.0387,1
4.9541,-0.27601,-1.9331,1
4.9388,-0.29733,-2.0076,1
4.2477,0.18849,-1.6893,2
4.4814,0.087913,-1.8227,2
4.5648,-0.25618,-1.6408,2
4.5192,0.069903,-1.5998,2
5.1703,-0.93695,-1.9513,1
5.2111,-0.75932,-1.8325,1
4.7657,-0.50926,-1.9909,2
5.0461,-0.72142,-1.9245,2
4.8942,-0.59678,-1.9227,2
4.8718,-0.38509,-1.8029,2
4.861,-0.29062,-1.7552,2
4.8551,-0.17593,-1.7668,2
4.7328,-0.47346,-1.9083,2
4.6826,-0.44564,-1.8766,2
4.7447,-0.39598,-1.8556,2
5.0394,-0.38934,-1.8311,1
5.0429,-0.29212,-1.9209,1
4.9677,-0.86156,-2.0652,2
5.1681,-0.77246,-1.9061,2
5.2388,-0.36176,-1.5009,2
5.277,-0.45044,-1.528,2
5.209,-0.40736,-1.6499,2
5.2885,-0.35101,-1.4591,2
4.685,-0.19157,-1.5308,2
5.0841,-0.7164,-1.8377,2
4.9953,-0.45271,-1.8106,2
5.0465,-0.48421,-1.8545,2
5.1198,-0.95564,-1.8417,2
4.9876,-0.96403,-2.0359,2
5.005,-0.98071,-1.9936,2
4.9782,-0.7188,-1.8289,2
5.0188,-0.81049,-1.7696,2
4.9277,-0.95552,-1.9951,2
4.7108,-0.60807,-1.9282,2
4.896,-0.56128,-1.9471,2
4.9446,-1.1553,-2.0867,2
4.9492,-0.94083,-2.0886,2
4.8825,-1.1583,-2.1715,2
4.9477,-0.45592,-1.7077,2
5.0015,-0.41206,-1.7417,2
4.8626,-0.33072,-1.8209,2
4.8877,-0.2831,-1.7414,2
4.9063,-0.33006,-1.8263,2
4.9816,-0.38147,-1.9141,2
5.1782,-0.68284,-1.7853,2
5.1819,-0.32606,-1.658,2
5.1918,-0.24318,-1.6069,2
5.2209,-0.36809,-1.6639,2
5.0423,-0.43202,-1.8405,2
5.1379,-0.26379,-1.8089,2
5.1654,-0.27336,-1.723,2
5.1198,-0.41814,-1.8717,2
5.0372,-0.4127,-1.8282,2
5.1338,-0.10849,-1.2463,2
5.2076,-0.30607,-1.4981,2
5.1913,-0.37727,-1.6624,2
5.3445,-0.2295,-1.5487,2
5.3043,-0.20748,-1.5369,2
5.39,-0.13955,-1.4702,2
5.1133,-0.43385,-1.6726,2
5.1515,-0.36006,-1.6678,2
5.0592,-0.38744,-1.8398,1
5.2895,-0.33576,-1.803,1
5.4746,-0.35923,-1.6855,1
5.2871,-0.36296,-1.5667,1
5.2727,-0.34393,-1.3671,1
5.1504,-0.03947,-1.5093,2
5.2486,-0.07127,-1.4438,2
5.1366,-0.068421,-1.5214,2
5.0655,-0.08944,-1.6579,2
5.1466,-0.088198,-1.5432,2
5.2434,-0.085858,-1.5648,2
5.2092,-0.10694,-1.641,2
5.3077,-0.6224,-1.8799,1
5.3936,-0.46051,-1.7532,1
5.2016,-0.34321,-1.8314,1
4.9743,-0.13107,-1.7774,1
5.267,-0.41545,-1.7556,1
5.1682,-1.4478,-1.6429,1
5.2396,-0.84335,-1.3254,1
5.1875,-0.95208,-1.4279,1
4.7065,-0.34384,-1.7989,2
4.739,-0.2585,-1.754,2
4.9211,-0.39505,-1.8493,2
5.312,-0.73422,-1.758,2
5.2845,-0.63426,-1.7002,2
5.0942,-0.42424,-1.6231,2
4.7341,-0.47874,-1.7948,2
4.9819,-0.53781,-1.9113,2
5.2164,-0.43413,-1.8436,1
5.181,-0.48886,-1.354,1
5.1039,-0.39888,-1.5122,1
