4.2954,-0.22921,-2.0644,3
5.2639,-0.74491,-2.0355,3
5.1403,-0.60547,-2.0922,3
5.1674,-0.71096,-2.0461,3
4.9755,-0.29184,-2.1327,3
5.0713,-0.44759,-2.0464,3
5.0755,-0.50055,-2.0987,3
5.2649,-0.5017,-2.0182,3
5.333,-0.57887,-1.8189,3
5.1328,-0.49597,-2.042,3
4.9608,-0.26955,-2.038,3
5.1985,-0.48097,-2.004,3
5.1572,-0.49593,-2.1035,3
5.0619,-0.31483,-2.118,3
5.1151,-0.42528,-2.0502,3
5.1204,-0.30117,-1.9897,3
5.0762,-0.25849,-1.9993,3
5.0621,-0.3066,-2.0255,3
5.0803,-0.24391,-2.0382,3
5.1021,-0.27784,-1.9836,3
4.9844,-0.24838,-1.9744,3
5.2191,-0.4403,-1.9974,3
5.3137,-0.72755,-1.9953,3
5.168,-0.44389,-2.0171,3
5.1119,-0.46146,-1.952,3
5.0421,-0.2407,-1.8002,3
4.8652,-0.19065,-1.9124,3
5.0378,-0.28149,-1.9617,3
4.9949,-0.39811,-1.9487,3
4.9772,-0.34246,-1.98,3
4.957,-0.46956,-2.0431,3
4.9555,-0.15409,-2.0054,3
4.8501,-0.28724,-2.0083,3
4.8259,-0.21779,-2.019,3
4.8416,-0.08568,-1.9131,3
4.9654,-0.070267,-1.8942,3
5.1927,-0.83974,-1.8801,2
5.0651,-0.86099,-1.9921,2
5.0393,-0.91059,-2.0464,2
5.0127,-0.7741,-1.8861,2
4.9528,-0.20944,-1.7027,2
4.8033,-0.57434,-1.9187,2
5.0679,-0.5128,-1.7651,2
4.9024,-0.64691,-1.93,2
5.0748,-1.108,-1.5539,1
5.1485,-1.1835,-1.5473,1
5.1646,-0.88729,-1.4435,1
5.2702,-1.0245,-1.5703,1
5.094,-1.0175,-1.5447,1
5.1934,-1.0132,-1.5049,1
5.1079,-0.94759,-1.4713,1
5.183,-1.0809,-1.4188,1
5.0759,-0.86189,-1.6554,1
5.2548,-0.7649,-1.6953,1
5.3177,-0.82866,-1.8659,1
5.2672,-0.96035,-1.9634,1
5.4234,-1.2037,-1.9474,1
5.0647,-1.1328,-2.0018,1
5.0639,-1.5444,-1.9655,1
5.0424,-0.9015,-1.7573,1
5.1944,-0.73276,-1.9634,1
4.8766,-0.46363,-1.9259,2
4.921,-0.39734,-2.0051,2
4.9421,-0.32423,-1.8043,2
4.962,-0.39979,-1.8902,2
5.1325,-0.5229,-1.8468,2
5.0743,-0.29384,-1.7668,1
5.2439,-0.50244,-1.8735,1
5.1341,-0.47931,-1.7111,1
5.0233,-0.36559,-1.5687,1
5.3553,-0.42948,-1.7231,1
5.216,-0.64347,-1.4183,1
5.045,-0.71642,-1.593,1
5.1754,-0.62717,-1.5241,1
5.048,-0.29659,-1.5432,2
4.9524,-0.19414,-1.7209,2
4.9377,-0.31375,-1.7011,2
5.2132,-0.31984,-1.6439,2
5.0369,-0.47861,-1.6081,2
4.9308,-0.143,-1.8546,2
5.0948,-0.713,-1.9564,2
5.1594,-0.35626,-1.7563,2
5.1597,-0.50943,-1.6879,2
5.3188,-0.80927,-1.8258,2
5.2451,-0.38874,-1.5394,2
5.0981,-0.69456,-1.8296,2
4.9972,-0.40551,-1.8358,2
5.1476,-0.74106,-1.8889,2
5.2759,-0.65221,-1.9156,1
5.2256,-1.1352,-1.9023,1
5.1968,-0.87518,-1.9527,1
5.2787,-0.72471,-1.8693,1
5.2684,-0.75789,-1.6488,1
5.2726,-0.62953,-1.8799,1
5.3459,-0.49671,-1.7926,1
5.2019,-0.70581,-1.9086,1
5.2781,-0.90388,-1.8916,1
5.2565,-0.50563,-1.8064,1
4.916,-0.31598,-1.7184,2
5.1184,-0.38118,-1.679,2
5.209,-0.4321,-1.6896,2
5.2636,-0.61137,-1.7502,2
5.2516,-0.43834,-1.715,2
5.0525,-0.28861,-1.7152,2
5.0145,-0.25176,-1.6739,2
5.0459,-0.25302,-1.7269,2
5.1849,-0.82428,-1.4593,1
5.2404,-0.5163,-1.7637,1
5.0913,-0.66039,-1.8807,1
5.1867,-0.66325,-1.5953,1
5.1602,-0.65551,-1.8085,1
4.9161,-0.35501,-1.8626,1
5.1983,-0.81179,-1.7825,1
5.2218,-0.74082,-1.558,1
5.139,-0.34395,-1.8208,1
5.0834,-0.32462,-1.8164,1
5.2375,-0.4396,-1.4915,1
5.2438,-0.44912,-1.5252,1
5.2703,-0.51971,-1.6902,2
5.426,-0.37794,-1.5515,2
5.2478,-0.89933,-1.8816,2
5.3319,-0.46218,-1.791,2
5.4079,-0.76148,-1.7887,2
5.0646,-0.14171,-1.4784,2
4.874,-0.046408,-1.4706,2
5.1637,-0.098214,-1.3834,2
5.1368,-0.36758,-1.5209,2
5.1051,-0.13004,-1.4064,2
4.9572,-0.096183,-1.4436,2
5.0126,-0.53114,-1.885,2
5.2738,-1.0046,-1.812,2
5.279,-0.68245,-1.6067,2
4.8828,-0.47166,-1.4742,2
5.2003,-0.68207,-1.9351,2
5.0243,-0.37658,-1.8306,2
5.0744,-0.55402,-1.855,2
5.0362,-0.48846,-1.7641,2
5.0851,-0.63864,-1.8339,2
5.1846,-1.3227,-1.8482,1
5.1384,-1.2951,-1.6539,1
5.2671,-0.25982,-1.4544,2
5.505,-0.1933,-1.4033,2
5.3505,-0.27514,-1.5444,2
5.3469,-0.21373,-1.499,2
5.2128,-0.27422,-1.4795,2
5.2941,-0.23941,-1.5616,2
5.1599,-0.22061,-1.5486,2
5.1732,-0.13402,-1.4383,2
5.3784,-0.3366,-1.1246,1
5.3497,-0.65076,-1.551,1
5.1212,-0.47136,-1.521,1
5.1271,-0.366,-1.606,2
5.2059,-0.47835,-1.8011,2
5.2964,-0.52525,-1.6891,2
5.2078,-0.45679,-1.7378,2
5.3103,-0.49524,-1.642,2
5.1121,-0.71485,-2.0381,2
5.195,-0.68747,-1.8818,2
5.4126,-0.3641,-1.5169,2
5.1027,-0.46236,-1.7248,2
4.7504,-0.11146,-1.6227,2
4.8998,-0.32519,-1.7613,2
4.8178,-0.24093,-1.5785,2
5.1677,-0.24531,-1.4897,2
5.4077,-0.57566,-1.5741,2
5.1753,-0.62578,-1.7572,2
5.1916,-0.8571,-1.8328,1
5.1443,-0.8209,-2.0089,1
5.4498,-0.75018,-1.7903,1
5.4197,-0.30771,-1.6415,2
5.2592,-0.16879,-1.576,2
5.241,-0.24198,-1.6443,2
5.2311,-0.22175,-1.6063,2
4.9555,-0.47427,-2.0028,2
4.9969,-0.38062,-1.7583,2
4.9169,-0.58897,-1.8524,2
5.0574,-0.71493,-1.9524,1
5.0966,-0.77142,-2.047,1
5.0872,-0.8608,-1.7834,1
5.1669,-0.66352,-1.783,1
4.7143,-0.083859,-1.8721,2
4.7226,-0.11981,-1.8227,2
4.8674,-0.11106,-1.8577,2
4.767,-0.087194,-1.8343,2
4.6193,-0.059933,-1.8036,2
4.3401,-0.058051,-1.9097,2
4.9137,-0.35682,-2.0404,2
4.9075,-0.32211,-2.01,2
4.8994,-0.22449,-1.9452,2
4.9556,-0.29601,-1.9921,2
5.1904,-0.32143,-1.8092,2
5.0951,-0.40191,-1.8987,2
5.3283,-0.41061,-1.758,2
4.9708,-0.31578,-2.0322,2
4.7581,-0.3881,-2.1268,2
5.2189,-0.48543,-1.8213,2
5.2684,-0.47046,-1.8613,2
5.1946,-0.43518,-1.8003,2
5.1537,-0.31506,-1.8304,2
5.291,-0.39205,-1.7544,2
5.3787,-0.22114,-1.643,2
5.1731,-0.46228,-1.7832,2
5.251,-0.50488,-1.8419,2
4.4245,-0.36235,-1.8441,2
5.2841,-0.6353,-1.9218,2
5.2864,-0.43787,-1.8368,2
5.1157,-0.59997,-1.9464,2
4.8536,-0.64531,-1.8076,2
5.214,-0.63986,-1.5217,1
5.3241,-0.67185,-1.3982,1
4.9366,-0.60466,-1.7123,1
4.8498,-0.78462,-1.699,1
5.0396,-1.2345,-2.249,1
5.1499,-0.99506,-2.0221,1
4.2321,-0.56697,-1.9817,1
4.1641,-0.59376,-2.0921,1
5.022,-0.61202,-2.0407,2
5.039,-0.87491,-1.7898,2
4.9422,-0.77917,-1.9369,2
5.1314,-0.79421,-2.0575,2
5.2492,-0.85025,-1.9824,2
4.9252,-0.90561,-1.8681,2
4.7433,-0.66504,-1.8872,2
5.0258,-0.78194,-2.0437,2
5.1806,-0.71863,-1.9446,2
5.0946,-0.88201,-1.9513,2
5.0216,-1.2746,-2.2183,1
5.0532,-1.4016,-2.2201,1
5.2247,-1.3459,-1.9765,1
4.9815,-1.3193,-2.2715,1
5.0938,-0.58963,-1.8379,1
5.1375,-1.0099,-2.0803,1
5.0883,-0.68713,-2.0428,1
5.0527,-0.87281,-1.8136,1
4.3866,-1.026,-2.034,1
4.23,-0.91811,-2.1474,1
4.8557,-0.80981,-2.0366,2
4.9039,-0.85971,-2.0337,2
4.8085,-0.59465,-2.0193,2
5.0335,-0.52333,-1.8178,2
4.9068,-0.42529,-1.9566,2
4.7925,-0.30374,-1.9231,2
4.8636,-0.41313,-1.9696,2
4.5537,-0.36274,-1.9677,2
4.7421,-0.32605,-1.9138,2
4.7657,-0.36901,-1.9427,2
4.8639,-0.38358,-1.9952,2
4.7625,-0.33986,-2.0472,2
4.9283,-0.31072,-1.9042,2
5.4071,-0.60365,-1.7847,2
5.1093,-0.67269,-1.9445,2
3.9515,-0.42091,-2.0202,2
4.7048,-0.49971,-1.9609,2
4.6257,-0.38613,-1.8895,2
5.3427,-0.60555,-1.355,3
5.3106,-0.59896,-1.4399,3
5.3165,-0.46028,-1.5729,1
5.1412,-0.50091,-1.5053,1
5.3107,-0.41909,-1.2865,1
5.075,-0.95813,-1.6977,1
5.1476,-1.0026,-1.7025,1
4.62,-0.87866,-1.9272,1
4.6426,-0.80276,-1.8936,1
5.2523,-0.29155,-1.6808,2
5.1567,-0.28899,-1.6026,2
5.1563,-0.40887,-1.6674,2
5.2623,-0.42196,-1.6578,2
5.3824,-0.35581,-1.7629,2
5.2805,-0.3035,-1.8176,2
5.3089,-0.29863,-1.7021,2
5.1356,-0.59686,-1.6813,2
4.5393,-0.43708,-1.7435,2
5.1084,-0.30005,-1.4699,2
5.2178,-0.4045,-1.7786,2
5.392,-0.17115,-1.4397,2
5.1517,-0.15313,-1.4652,2
5.1357,-0.10937,-1.3275,2
5.158,-0.32941,-1.5971,2
5.2144,-0.12003,-1.4029,2
5.414,-0.14129,-1.0802,2
5.0455,-0.79285,-1.9282,2
5.2788,-0.69485,-1.8483,2
5.2779,-0.39935,-1.73,2
5.1975,-0.28709,-1.7084,2
5.0907,-0.30824,-1.7971,2
5.1007,-0.26054,-1.7351,2
5.1029,-0.52714,-1.8756,2
5.2726,-0.49086,-1.708,2
5.3575,-0.638,-1.7158,2
5.2404,-0.77199,-1.7894,2
5.2211,-0.48809,-1.7275,2
5.1814,-0.46507,-1.7655,2
5.093,-0.79378,-1.9113,2
